Date,ID,SYMBOL,MIC,FREE_FLOAT_PERCENTAGE,EST_VOL,MDV_63,Open,High,Low,Close,Volume,PxAdjFactor,SharesAdjFactor
20140805,BBG000BLHRS2,HSY,XNYS,91.8067,0.13138,89451860.0,89.11,89.435,88.35,88.52,1320593.0,1.1878173,1.0
20140805,BBG000BY2Y78,IVZ,XNYS,98.4383,0.13863,83624744.0,37.99,38.18,37.45,37.54,2579094.0,1.1785065,1.0
20140805,BBG000BF1R66,CB,XNYS,99.5796,0.09856,82793224.0,87.18,87.48,86.69,86.82,1487256.0,1.1774504,1.0
20140805,BBG000BFDLV8,CERN,XNGS,88.5837,0.1878699999999999,93294200.0,54.99,55.125,54.13,54.34,1338379.0,4.0,0.25
20140805,BBG000R8ZVD1,LULU,XNGS,90.7975,0.33385,91274740.0,38.19,39.03,38.1,38.7,2472701.0,2.0,0.5
20140805,BBG000C11MQ5,PCYC,XNGS,80.5955,0.38475,103338010.0,117.47,120.2,116.11,119.83,722250.0,1.0,1.0
20140805,BBG000BSC0K9,DLTR,XNGS,96.098,0.1956799999999999,86779544.0,55.58,56.65,54.42,54.76,6155962.0,3.0,0.33333334
20140805,BBG000BN84F3,DGX,XNYS,99.2471,0.16868,84193660.0,61.35,61.73,60.43,60.57,1381064.0,1.0821347,1.0
20140805,BBG000BS7KS3,TAP,XNYS,91.4278,0.20723,91455680.0,67.81,67.91,66.95,67.21,1558013.0,1.1726186,1.0
20140805,BBG000BQVTF5,PCAR,XNGS,97.981,0.1387,85509736.0,62.4,62.75,61.09,61.39,2216392.0,1.1733823,1.0
20140805,BBG000BGD7W6,MAR,XNGS,66.263,0.13731,127425710.0,65.75,65.9,64.77,64.91,2940608.0,1.1534038,0.9891886
20140805,BBG000N746D6,ETFC,XNGS,99.138,0.2751,85534390.0,20.78,21.075,20.66,20.71,3182414.0,0.1,10.0
20140805,BBG000J1QLT0,STZ,XNYS,95.067,0.1657099999999999,89708310.0,83.6,84.08,83.0,83.19,741828.0,1.0,1.0
20140805,BBG000C2ZCH8,SRE,XNYS,93.5571,0.08588,91226340.0,99.12,99.6,97.51,97.8,1212340.0,1.230874,1.0
20140805,BBG000PVRDL2,SLW,XNYS,99.7934,0.21897,85562610.0,25.91,26.19,25.53,26.1,3267968.0,1.0413828,1.0
20140805,BBG000BK6G19,NFX,XNYS,98.8698,0.23975,86409010.0,39.9,40.06,39.13,39.79,2479634.0,1.0,1.0
20140805,BBG000CR90K4,BBRY,XNGS,83.7405,0.53081,102031660.0,9.38,9.6,9.26,9.35,13080806.0,1.0,1.0
20140805,BBG0029BK2G7,DATA,XNYS,99.0569,0.39443,87331810.0,62.5,62.95,61.32,62.52,1156948.0,1.0,1.0
20140805,BBG000BNTFJ1,MCRS,XNGS,99.5582,0.15407,86926060.0,67.72,67.77,67.7,67.74,1456263.0,2.0,0.5
20140805,BBG000BX5ZF5,XRX,XNYS,94.0392,0.22601,92168790.0,13.12,13.2,13.03,13.08,6958369.0,1.1454713,1.0
20140805,BBG000BFTJ91,CMCSK,XNGS,97.757,0.1169999999999999,88996680.0,53.43,53.58,52.76,53.02,2258047.0,1.1338052,1.0
20140805,BBG000BMTFR4,KLAC,XNGS,99.8451,0.13063,87591940.0,71.54,72.28,71.3,71.6,1765568.0,1.1866022,1.0
20140805,BBG000CKVSG8,CNX,XNYS,99.2864,0.22009,88191960.0,39.23,40.135,39.17,39.35,2294849.0,1.072936,1.0
20140805,BBG000D7RKJ5,EIX,XNYS,99.7884,0.10799,88058456.0,55.69,56.15,55.2405,55.65,3322495.0,1.232479,1.0
20140805,BBG0014GJCT9,PANW,XNYS,82.2658,0.31145,107039250.0,79.76,80.97,78.66,79.76,746354.0,1.0,1.0
20140805,BBG000C221G9,PNR,XNYS,99.4009,0.17729,88789300.0,64.77,65.68,64.43,64.71,2347891.0,1.1514624,1.0
20140805,BBG000J5Q6L2,GNW,XNYS,99.6235,0.2567399999999999,88612160.0,12.96,13.23,12.91,12.98,9971653.0,1.0347463,1.0
20140805,BBG000C2V3D6,A,XNYS,99.6165,0.20894,88784690.0,55.9,56.11,55.1,55.24,1733728.0,1.025217,1.0
20140805,BBG000BF5RY1,CCE,XNYS,92.1337,0.15895,96237816.0,44.96,45.235,44.46,44.69,1794972.0,1.6539774,1.0
20140805,BBG000CVWGS6,ATVI,XNGS,68.6133,0.31346,129345784.0,22.69,22.79,22.22,22.36,6999000.0,2.1354797,0.5
20140805,BBG000PX3XC0,WLL,XNYS,99.3395,0.21755,89860424.0,87.33,87.72,84.18,86.0,2533846.0,2.0,0.5
20140805,BBG000BCWCG1,BBY,XNYS,81.3723,0.38144,109715736.0,29.5,30.035,29.38,29.56,2752626.0,1.1561428,1.0
20140805,BBG000BVMPN3,TROW,XNGS,96.6904,0.1268999999999999,92445050.0,77.85,77.85,76.83,77.1,2092693.0,1.171177,1.0
20140805,BBG000RGM5P1,TEL,XNYS,99.7601,0.15309,90112550.0,61.35,62.0,61.09,61.32,1683706.0,1.1656744,1.0
20140805,BBG000BB6G37,ADI,XNGS,99.0736,0.13681,90838780.0,49.61,49.97,49.28,49.65,1752758.0,1.2154477,1.0
20140805,BBG000BCYP43,BCR,XNYS,98.9438,0.183,91309620.0,150.77,151.9499,150.23,150.49,491760.0,1.0530851,1.0
20140805,BBG000BH5DV1,INTU,XNGS,95.0537,0.1690299999999999,95201140.0,80.92,81.29,80.21,80.45,819488.0,1.0327321,1.0
20140805,BBG000BR14K5,ACE,XNYS,91.1043,0.07806,99465740.0,99.84,100.38,99.6,99.95,2172865.0,1.1588696,1.0
20140805,BBG000BF6LY3,CCL,XNYS,76.3101,0.17778,118997820.0,36.16,36.18,35.7,35.99,4869924.0,1.11213,1.0
20140805,BBG000CJZ2W6,SINA,XNGS,97.3851,0.4242,93558830.0,47.71,47.71,46.55,47.12,1510678.0,1.0,1.0
20140805,BBG000BB5BF6,GME,XNYS,97.7082,0.4278100000000001,93554230.0,41.5,42.02,41.15,41.33,1727467.0,1.0886831,1.0
20140805,BBG000F15NW9,STJ,XNYS,97.5786,0.1501,93953670.0,66.44,66.58,65.43,65.77,2402929.0,1.0741818,1.0
20140805,BBG000QY3XZ2,EXPE,XNGS,86.2261,0.25548,106410840.0,84.69,85.955,83.73,84.35,3036116.0,1.1230867,2.0
20140805,BBG001NVJ6W4,YNDX,XNGS,94.1257,0.351,98618060.0,30.28,30.4992,29.43,29.57,2532897.0,1.0,1.0
20140805,BBG000BZTW70,NBR,XNYS,94.1171,0.22255,98893896.0,27.11,27.38,26.32,26.66,5684536.0,1.0133313,1.0
20140805,BBG003P9ZSL3,LMCA,XNGS,91.6774,0.17872,101559070.0,46.7,46.9,46.22,46.46,1245102.0,2.8657484,1.0
20140805,BBG000BR54L0,PHM,XNYS,89.4001,0.12949,104336640.0,17.65,17.9,17.5,17.61,5084363.0,1.0265611,1.0
20140805,BBG000G3QLY3,AMP,XNYS,99.5475,0.11637,93848820.0,118.29,118.79,116.91,117.39,779322.0,1.1465806,1.0
20140805,BBG000BJQWD2,AKAM,XNGS,96.5823,0.20734,96854750.0,57.16,57.73,56.42,56.86,1820156.0,1.0,1.0
20140805,BBG000BM7HL0,ADSK,XNGS,99.4642,0.226,94206200.0,53.79,54.68,53.73,54.15,1575029.0,1.0,1.0
20140805,BBG000CHPY97,ECA,XNYS,99.9045,0.2204699999999999,93816520.0,21.26,21.365,20.755,20.95,5422117.0,2.2718086,1.0
20140805,BBG000BB03M1,CBI,XNYS,98.8078,0.2743,94874330.0,59.26,60.07,58.53,58.99,1608312.0,1.0087872,1.0
20140805,BBG000BCBCM7,SPLS,XNGS,99.0963,0.34215,94764030.0,11.51,11.59,11.36,11.47,5527967.0,1.1731707,1.0
20140805,BBG000BHLYP4,CME,XNGS,94.4657,0.1525699999999999,99573700.0,73.9,74.12,73.22,73.65,1980121.0,6.2361937,0.2
20140805,BBG000BR3KL6,PH,XNYS,98.7589,0.12235,95428070.0,114.73,116.98,114.37,115.02,1621596.0,1.1242154,1.0
20140805,BBG000BL9JQ1,HFC,XNYS,99.049,0.21521,95403680.0,45.9,46.03,45.19,45.81,2568624.0,2.7018542,0.5
20140805,BBG000D2M0Z7,SBAC,XNGS,98.961,0.19069,95786120.0,104.58,105.49,104.38,104.76,966342.0,1.0,1.0
20140805,BBG000G0Z878,HIG,XNYS,99.8589,0.11199,95062830.0,33.64,34.39,33.64,34.02,3483937.0,1.1710825,1.0
20140805,BBG000BP1Q11,MHFI,XNYS,98.0733,0.15119,96822100.0,79.3,79.69,78.19,78.46,1060889.0,1.2347732,1.0
20140805,BBG000DTMH63,NE,XNYS,99.1903,0.1599499999999999,96239830.0,26.83,26.87,26.1,26.55,10315922.0,1.2926675,1.0
20140805,BBG000BKZTP3,HOG,XNYS,99.5664,0.1813799999999999,96317784.0,62.0,62.34,61.01,61.16,1587930.0,1.1389273,1.0
20140805,BBG000BLCPY4,HP,XNYS,97.3422,0.17203,98846856.0,106.36,106.68,103.53,104.11,1356904.0,1.0602173,1.0
20140805,BBG000TWC2V5,MJN,XNYS,99.7592,0.19152,97277530.0,92.63,93.31,92.44,92.64,989822.0,1.0972785,1.0
20140805,BBG000G9CGL0,JAZZ,XNGS,94.6001,0.31296,102610104.0,136.0,137.86,134.0,135.8,1157203.0,1.0,1.0
20140805,BBG000BC4JJ4,APD,XNYS,90.057,0.15891,108264616.0,135.2,135.2,132.1,132.66,2886370.0,1.1898621,1.0
20140805,BBG000BP4MH0,MMC,XNYS,99.7902,0.10337,98128480.0,50.49,50.625,50.09,50.35,2496604.0,1.2233839,1.0
20140805,BBG000BSBZH7,ROST,XNGS,97.0827,0.14956,101366260.0,64.72,65.31,64.3,64.66,1514522.0,2.1488435,0.5
20140805,BBG0020B4JG7,FEYE,XNGS,52.3423,0.61902,188296820.0,35.0,35.15,34.205,34.75,6552602.0,1.0,1.0
20140805,BBG000DNTSP4,SE,XNYS,99.7704,0.1532599999999999,98908680.0,40.85,40.95,40.03,40.22,4249342.0,1.3231906,1.0
20140805,BBG000BBBNC6,AFL,XNYS,97.6269,0.1227299999999999,101339976.0,58.94,59.29,58.51,58.67,1825714.0,1.1821294,1.0
20140805,BBG000BHLYS1,ED,XNYS,99.712,0.1059,99591850.0,55.49,55.8201,55.03,55.23,1906761.0,1.37297,1.0
20140805,BBG000BRRG02,PVH,XNYS,99.6728,0.2368,99722500.0,107.55,110.1,107.047,109.28,769500.0,1.0186876,1.0
20140805,BBG000CGQ6M4,PX,XNYS,99.8048,0.1032,99764150.0,128.74,128.9,126.58,127.05,1243734.0,1.1447071,1.0
20140805,BBG000DQTXY6,DHI,XNYS,89.9637,0.21545,111784940.0,20.42,20.75,20.14,20.27,5978058.0,1.0925236,1.0
20140805,BBG000JG0547,ADP,XNGS,99.8027,0.09476,101101440.0,81.23,81.23,80.16,80.48,1537227.0,1.2118987,1.0
20140805,BBG000BNNKG9,MAS,XNYS,98.631,0.22302,102700940.0,21.24,21.42,21.0,21.11,3207541.0,1.20524,1.0
20140805,BBG000C7LMS8,AZO,XNYS,98.92,0.15185,102711540.0,516.4,524.0,515.185,518.07,173714.0,1.0,1.0
20140805,BBG000FKJRC5,EL,XNYS,98.2829,0.1663899999999999,103796376.0,74.17,74.34,73.67,73.95,1165239.0,2.1675482,0.5
20140805,BBG000C2YHG9,DISH,XNGS,96.7717,0.2474599999999999,107309190.0,62.15,63.94,61.36,62.15,2476811.0,1.2256794,1.0
20140805,BBG000BS0ZF1,RL,XNYS,98.9468,0.18209,105602120.0,154.65,157.46,154.19,156.57,1446772.0,1.0437096,1.0
20140805,BBG000BRJ809,PPG,XNYS,99.5744,0.12789,104974460.0,199.26,200.695,197.68,198.21,529694.0,1.2014486,1.0
20140805,BBG000BNFLM9,LRCX,XNGS,99.4812,0.20356,105082120.0,69.42,70.15,68.88,69.33,1356197.0,1.002777,1.0
20140805,BBG000FW00S1,BTU,XNYS,99.2294,0.24879,105365200.0,15.38,15.74,15.36,15.61,6376869.0,1.0663779,1.0
20140805,BBG0019JZ882,KMI,XNYS,63.5782,0.18477,164644500.0,36.07,36.16,35.5,35.54,3442433.0,1.1399921,1.0
20140805,BBG000CS7CT9,KSS,XNYS,91.3997,0.18522,114841140.0,53.34,54.3,53.18,53.96,2122262.0,1.0929143,1.0
20140805,BBG000BFXHL6,MOS,XNYS,93.4387,0.13259,112976456.0,46.7,47.27,46.61,47.11,3620146.0,1.0827203,1.0
20140805,BBG000BDXGP9,CAG,XNYS,99.5167,0.18697,106166550.0,30.55,30.75,30.43,30.5,4452844.0,1.2610724,1.0
20140805,BBG000BC15S7,AON,XNYS,99.2305,0.1498,106498510.0,84.13,84.175,83.11,83.21,1716456.0,1.0909336,1.0
20140805,BBG000BN5HF7,LEN,XNYS,97.1987,0.15409,109163910.0,36.23,36.77,35.91,36.19,2966732.0,1.0860019,1.0
20140805,BBG000MZFMS2,SLXP,XNGS,96.5479,0.29525,110007020.0,136.22,137.71,135.13,137.23,675208.0,1.0,1.0
20140805,BBG000G2R6M0,GG,XNYS,99.3244,0.21624,107294136.0,27.41,27.78,27.11,27.68,3939296.0,1.0745441,1.0
20140805,BBG000CXYSZ6,FFIV,XNGS,99.4775,0.20763,107424460.0,111.78,114.31,111.5,113.76,1048788.0,1.0,1.0
20140805,BBG000C2PW58,BLK,XNYS,65.8568,0.12075,163129800.0,304.13,305.64,300.37,301.1,757871.0,1.176332,1.0
20140805,BBG000PYZSR8,CHTR,XNGS,72.9033,0.22735,147574370.0,156.1,156.78,153.17,154.97,921441.0,1.0,1.0
20140805,BBG000BKQ3V3,SDRL,XNYS,76.4917,0.23045,141066880.0,35.86,35.96,35.41,35.78,3354791.0,1.4777569,1.0
20140805,BBG000MDCQC2,ABC,XNYS,94.7041,0.12481,114396010.0,77.27,77.78,76.84,77.05,1668612.0,2.170354,0.5
20140805,BBG000C0HQ54,ENDP,XNGS,97.4787,0.21624,111208300.0,65.97,66.36,63.57,63.99,2094487.0,1.0,1.0
20140805,BBG000BQ2C28,NOC,XNYS,91.8604,0.10844,118562830.0,123.12,125.23,122.88,123.07,1230229.0,1.3452282,1.0
20140805,BBG000BBJQV0,NVDA,XNGS,94.6864,0.25744,115235860.0,17.6,17.92,17.45,17.66,7458372.0,1.0378442,1.0
20140805,BBG000BMF5J0,JCP,XNYS,92.1982,0.47512,118713750.0,9.25,9.43,9.0,9.08,13435105.0,1.127878,1.0
20140805,BBG000BMQPL1,KEY,XNYS,99.7122,0.1341,109797190.0,13.16,13.325,13.1,13.17,7643109.0,1.1499423,1.0
20140805,BBG000BB6WG8,ADM,XNYS,97.7837,0.1577799999999999,112713490.0,48.39,49.17,48.19,48.56,6260384.0,1.1449206,1.0
20140805,BBG000BB6M98,FE,XNYS,99.7108,0.18639,110831640.0,30.15,32.58,29.98,31.93,10792786.0,1.389241,1.0
20140805,BBG000BTKGG8,STI,XNYS,99.2863,0.12254,111710080.0,37.4,37.57,36.91,37.0,3411688.0,1.1246688,1.0
20140805,BBG000BKPL53,ZMH,XNYS,99.7797,0.14292,111805260.0,99.68,99.915,98.13,98.36,1128269.0,1.0258127,1.0
20140805,BBG001QD41M9,DLPH,XNYS,98.6616,0.13371,113330490.0,68.24,69.48,68.04,68.44,2144102.0,1.0216807,1.0
20140805,BBG000F0KF42,STX,XNGS,95.2938,0.20959,117941400.0,58.59,59.0,57.13,57.38,2385984.0,1.1913341,1.0
20140805,BBG000FVXD63,RRC,XNYS,97.2742,0.2314099999999999,115748080.0,77.02,77.72,75.09,75.57,1759665.0,1.0190499,1.0
20140805,BBG002BHBHM1,MNK,XNYS,99.4745,0.31976,113821420.0,70.45,71.195,68.97,69.39,1639892.0,1.0,1.0
20140805,BBG000BVMGF2,ALL,XNYS,98.1065,0.1234599999999999,115452090.0,58.92,59.28,58.73,58.85,3138853.0,1.2090985,1.0
20140805,BBG000BRK7L6,SU,XNYS,99.9468,0.19664,113471990.0,40.15,40.31,38.7801,39.38,5734896.0,2.1797397,0.5
20140805,BBG000BPVCR1,QCOR,XNGS,94.9852,0.3327799999999999,120041340.0,90.68,92.25,90.29,90.78,1150286.0,1.0392876,1.0
20140805,BBG000BCVMH9,CP,XNYS,91.7972,0.20105,126365460.0,189.12,190.5899,188.59,190.3,940690.0,1.1127973,1.0
20140805,BBG000CHWP52,DISCA,XNGS,98.1217,0.20809,120001990.0,84.29,84.46,83.55,84.25,1618183.0,0.5511221,2.0
20140805,BBG000BH2JM1,SYMC,XNGS,99.2529,0.2624599999999999,118854250.0,23.56,23.98,23.48,23.92,7525461.0,1.0338451,1.0
20140805,BBG000QW7VC1,HCA,XNYS,76.6417,0.23108,153920830.0,66.36,67.39,66.1,66.8,5633922.0,1.2477725,1.0
20140805,BBG000BM6788,IR,XNYS,99.1831,0.14664,119198616.0,59.06,59.97,58.84,59.02,1326196.0,1.3915586,1.0
20140805,BBG000BP0KQ8,EA,XNGS,95.9034,0.27017,123374820.0,34.06,34.33,33.67,34.13,3654842.0,1.0,1.0
20140805,BBG000BFL116,FSLR,XNGS,73.1263,0.4571,161895710.0,63.95,64.77,62.86,63.66,3956151.0,1.0,1.0
20140805,BBG000BYYLS8,BBT,XNYS,98.7269,0.12865,120677490.0,36.59,36.901,36.375,36.45,3148412.0,1.2748703,1.0
20140805,BBG000BVL2G3,TRN,XNYS,97.8015,0.25526,122563140.0,43.52,43.729,42.845,43.34,2733120.0,2.2038856,0.5
20140805,BBG000H0QBS7,LBTYA,XNGS,98.9498,0.19204,121212870.0,41.58,42.02,41.25,41.48,2660754.0,1.9578091,1.0
20140805,BBG000BVWLJ6,TYC,XNYS,99.4368,0.13621,121322824.0,43.19,43.49,42.79,42.96,1774776.0,2.336414,1.0
20140805,BBG000DY8ZS4,WFT,XNYS,88.7966,0.21838,136568270.0,22.29,22.41,21.51,21.75,6308618.0,2.0,0.5
20140805,BBG000C0F570,XLNX,XNGS,99.7542,0.19155,122748970.0,41.09,41.67,41.07,41.35,5524448.0,1.1830848,1.0
20140805,BBG000Q3JN03,RF,XNYS,99.6619,0.12317,123452680.0,9.87,10.0,9.81,9.85,10879203.0,1.1461154,1.0
20140805,BBG000C0LW92,BSX,XNYS,99.0624,0.21233,124489496.0,12.76,12.93,12.73,12.88,12039199.0,1.0,1.0
20140805,BBG000BMY992,KR,XNYS,93.715,0.16544,131971580.0,49.05,49.54,48.59,48.71,2151243.0,1.1187028,1.0
20140805,BBG000R8L7J3,GTAT,XNGS,94.0116,0.57635,132560200.0,15.11,15.44,14.65,15.08,22020878.0,1.0,1.0
20140805,BBG000BLKK03,HUM,XNYS,99.4215,0.1555,125955020.0,119.15,120.1,118.525,119.51,1784334.0,1.040634,1.0
20140805,BBG000BJ2VQ6,ESV,XNYS,99.3606,0.1358,126196650.0,50.18,50.62,49.085,49.46,4204688.0,1.1650532,1.0
20140805,BBG001YMS0B8,KRFT,XNGS,99.7196,0.13231,125791020.0,54.51,54.9,53.959,54.21,3291092.0,1.0702004,1.0
20140805,BBG000C2BXK4,MGM,XNYS,76.0003,0.22562,165105700.0,26.93,27.1,25.6,25.88,19795480.0,1.0,1.0
20140805,BBG000BZ2GG4,CAM,XNYS,98.9746,0.16107,127272540.0,71.21,71.78,70.29,71.01,2439043.0,1.0,1.0
20140805,BBG000BHC2S1,PETM,XNGS,99.4513,0.2761,126759570.0,67.71,68.52,67.68,68.03,1154433.0,1.074312,1.0
20140805,BBG000D8RG11,NRG,XNYS,99.3208,0.18281,127304936.0,31.07,31.23,30.52,30.72,6274396.0,1.039224,1.0
20140805,BBG000BS9489,OMC,XNYS,99.0793,0.1438299999999999,127626424.0,70.68,70.85,70.08,70.43,1130772.0,1.150033,1.0
20140805,BBG000BQ5DS5,NSC,XNYS,99.6174,0.12412,127005576.0,100.63,101.92,100.46,100.69,1741717.0,1.189156,1.0
20140805,BBG000BPT0C6,NBL,XNYS,98.0973,0.17195,129116584.0,69.81,69.9,67.95,68.41,3673904.0,2.1371849,0.5
20140805,BBG000BQWPC5,PCG,XNYS,99.8312,0.1047099999999999,127178270.0,44.43,44.63,43.61,43.73,2431953.0,1.3109046,1.0
20140805,BBG000BXMFC3,URI,XNYS,99.0834,0.2,128233160.0,106.61,107.442,104.9,105.77,1085657.0,1.0,1.0
20140805,BBG000BTZQC4,POT,XNYS,99.3504,0.17998,127889896.0,35.0,35.1,34.715,35.07,3311143.0,3.2858267,0.33333334
20140805,BBG000C1FQS9,ETR,XNYS,99.4992,0.12015,127738530.0,72.18,73.08,71.815,72.12,2417859.0,1.3307209,1.0
20140805,BBG000BLBXT4,HOT,XNYS,99.4028,0.16325,128261384.0,79.48,79.76,78.25,78.68,2480674.0,1.1521477,1.0
20140805,BBG000BQZMH4,PEG,XNYS,99.8336,0.10832,127872300.0,35.3,35.42,34.54,34.7,4647381.0,2.63095,0.5
20140805,BBG001C7TST4,SPLK,XNGS,83.2838,0.4650899999999999,153407410.0,45.06,45.75,43.61,44.11,1830476.0,1.0,1.0
20140805,BBG000MBDGM6,EQIX,XNGS,98.7906,0.1614,129334340.0,210.74,212.42,208.92,210.62,459515.0,1.0,1.0
20140805,BBG000C90DH9,IPG,XNYS,99.4317,0.17922,128713590.0,19.74,19.84,19.61,19.72,4428634.0,1.0811218,1.0
20140805,BBG000VC0T95,WDAY,XNYS,97.4856,0.35491,131451980.0,84.55,85.88,83.49,83.71,1043016.0,1.0,1.0
20140805,BBG000QBR5J5,DFS,XNYS,98.8853,0.13605,129689784.0,59.93,60.19,59.43,59.59,2874512.0,1.0831845,1.0
20140805,BBG000C3Y7J6,BEAV,XNGS,99.4868,0.2122899999999999,129089630.0,85.51,86.43,84.79,84.88,1037059.0,1.0,1.0
20140805,BBG000D898T9,CAH,XNYS,99.6883,0.20269,128891890.0,70.2,71.83,69.92,70.67,2437333.0,1.5876342,1.0
20140805,BBG000C1S2X2,VRTX,XNGS,99.4495,0.25095,129996184.0,86.18,88.06,85.7,87.0,1494209.0,1.0,1.0
20140805,BBG000BM5SR2,IP,XNYS,99.1429,0.15838,130806620.0,47.51,47.68,47.25,47.57,3361357.0,1.2529294,1.0
20140805,BBG000BVPPM1,TSO,XNYS,99.336,0.24827,130757300.0,60.92,61.8,60.47,61.3,2457487.0,1.0837266,1.0
20140805,BBG000BKCFC2,GIS,XNYS,99.4356,0.1051599999999999,130686770.0,51.24,51.24,50.7859,50.88,2969394.0,2.453914,0.5
20140805,BBG000BXWBN9,LBTYK,XNGS,96.6324,0.15083,134690030.0,40.26,40.37,39.64,39.71,1879084.0,2.0,0.5
20140805,BBG000R7RDB4,CXO,XNYS,97.8686,0.18471,133002250.0,140.13,140.739,135.03,135.71,1407228.0,1.0,1.0
20140805,BBG000BKFBD7,STT,XNYS,93.8547,0.12162,139166540.0,68.98,70.4225,68.9,69.62,1786787.0,1.0868984,1.0
20140805,BBG000C3HSR0,LNG,XASE,89.2592,0.26945,147075890.0,72.0,72.05,70.17,70.48,3322940.0,1.0,1.0
20140805,BBG000BSLZY7,SCHW,XNYS,86.7563,0.17984,152011680.0,27.53,27.8,27.29,27.42,4865766.0,1.0952566,1.0
20140805,BBG000BXM6V2,UA,XNYS,97.5636,0.2491199999999999,135248590.0,68.05,68.91,67.7,68.35,2037365.0,4.0,0.25
20140805,BBG000BFMBQ6,CI,XNYS,99.5477,0.1350799999999999,132652530.0,91.65,92.46,90.63,90.87,1473173.0,1.0081124,1.0
20140805,BBG000BX3TD3,X,XNYS,98.6753,0.31148,134461230.0,33.93,35.04,33.57,34.84,12356983.0,1.0608921,1.0
20140805,BBG000BFNR17,ADS,XNYS,97.0774,0.18029,137184200.0,259.13,262.64,257.24,258.75,338471.0,1.0,1.0
20140805,BBG001BPFT54,SCTY,XNGS,52.6689,0.55878,253091790.0,69.81,71.62,69.31,71.25,3234510.0,1.0,1.0
20140805,BBG000FP1N32,NTAP,XNGS,99.0334,0.25224,134618400.0,38.65,39.33,38.47,38.66,3318396.0,1.0201439,1.0
20140805,BBG000BRJL00,PPL,XNYS,99.9501,0.09787,133392110.0,32.88,33.09,32.43,32.54,3742160.0,1.3558619,1.0
20140805,BBG000C4DPX1,AVGO,XNGS,99.8748,0.22677,133541230.0,70.82,71.4174,69.84,70.12,1541391.0,1.0645404,1.0
20140805,BBG000BMW2Z0,KMB,XNYS,99.7076,0.11439,133772750.0,104.72,105.25,104.19,104.62,1399773.0,1.2853504,1.0
20140805,BBG000BPWXK1,NEM,XNYS,99.7427,0.20951,133814070.0,25.38,25.93,25.27,25.78,5626892.0,1.1233525,1.0
20140805,BBG000BMBL90,ITW,XNYS,96.0789,0.09775,139900060.0,82.36,83.35,82.32,82.72,2739522.0,1.1885879,1.0
20140805,BBG000KLB4Q1,SWKS,XNGS,99.4531,0.26209,135685570.0,51.67,52.204,51.32,51.89,2505302.0,1.0047821,1.0
20140805,BBG000BY33P5,JNPR,XNYS,96.9892,0.2241199999999999,140949950.0,23.14,23.38,23.06,23.31,4311635.0,1.0,1.0
20140805,BBG000BWSV34,WHR,XNYS,99.2821,0.20044,138200720.0,144.69,146.36,143.32,143.89,1020621.0,1.1870437,1.0
20140805,BBG000BB9KF2,AEP,XNYS,99.9253,0.0986399999999999,137808690.0,51.28,51.56,50.7,50.84,2880805.0,1.3543452,1.0
20140805,BBG000D6L294,XEC,XNYS,98.2059,0.18964,141425120.0,140.49,142.41,135.27,137.11,1549937.0,1.0393955,1.0
20140805,BBG000BSD7C2,RTN,XNYS,99.4386,0.1215299999999999,140469090.0,91.21,92.79,90.97,91.57,1473885.0,1.2141813,1.0
20140805,BBG000BGLRN3,CTL,XNYS,99.4947,0.17589,140405700.0,39.22,39.43,38.96,39.29,3786874.0,1.610656,1.0
20140805,BBG000BJ98Z0,GMCR,XNGS,74.2199,0.42763,189600510.0,118.81,119.4699,117.52,117.74,1526192.0,4.5334444,0.22222224
20140805,BBG000BHZ5J9,EQT,XNYS,99.3182,0.20476,142103070.0,95.96,96.67,94.16,95.05,1324108.0,1.1023443,1.0
20140805,BBG000BB07P9,ABX,XNYS,99.682,0.21861,142588850.0,18.01,18.09,17.75,18.03,7038956.0,1.0935727,1.0
20140805,BBG000BMDV41,JCI,XNYS,99.673,0.15966,143743900.0,47.44,47.92,47.27,47.45,3629047.0,1.1518934,1.0
20140805,BBG000BT4T69,HSH,XNYS,99.5866,0.20838,144825010.0,62.81,62.88,62.81,62.81,1849461.0,0.37000138,5.0
20140805,BBG000BWJFZ4,CF,XNYS,99.5359,0.2392999999999999,145566380.0,250.38,254.17,249.3427,249.67,863753.0,1.0489548,1.0
20140805,BBG000BGVW60,D,XNYS,99.4763,0.0902399999999999,146164660.0,66.96,67.09,65.74,66.01,3036110.0,1.3136599,1.0
20140805,BBG000BNJHS8,LUV,XNYS,99.1787,0.16689,149283570.0,28.23,28.5,27.96,28.13,6221158.0,1.023977,1.0
20140805,BBG001M8HHB7,TRIP,XNGS,85.543,0.24529,173852050.0,94.32,95.4,93.35,94.07,1226432.0,1.0,1.0
20140805,BBG000C1BW00,LMT,XNYS,85.1482,0.1352799999999999,175178370.0,167.79,169.16,166.56,166.93,1218909.0,1.263555,1.0
20140805,BBG000BND699,NXPI,XNGS,96.1354,0.24802,155467330.0,62.61,62.67,61.57,61.98,2462344.0,1.0,1.0
20140805,BBG000DKCC19,TSN,XNYS,98.2364,0.25869,152640480.0,37.21,37.35,36.69,36.74,6114326.0,1.076198,1.0
20140805,BBG000BWNFZ9,WDC,XNGS,93.9337,0.2020799999999999,160780080.0,101.39,102.54,101.22,101.65,1913300.0,1.0382909,1.0
20140805,BBG000BB5006,ADBE,XNGS,94.6414,0.20399,160733360.0,68.3,69.55,68.29,68.97,3451240.0,1.0,1.0
